id,species,quantity,description,url,latitude,longitude,location,sighted_at,created_at,updated_at,orca_type,orca_pod
5a84bb71686f74490f061c00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb71686f74490f061c00,48.598705,-123.2144133,"Friday Harbor, WA, US",2016-07-26T18:57:00Z,2018-02-14T22:42:57Z,2018-02-14T22:42:57Z,southern resident,j
5a84bb25686f74490f6a1a00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb25686f74490f6a1a00,48.4981,-123.14346,"Friday Harbor, WA, US",2016-07-26T18:50:00Z,2018-02-14T22:41:41Z,2018-02-14T22:41:41Z,southern resident,
5a84bb14686f74490f121a00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb14686f74490f121a00,48.4859,-123.11728,,2016-07-26T18:40:00Z,2018-02-14T22:41:24Z,2018-02-14T22:41:24Z,southern resident,
5a84baff686f74490fa01900,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84baff686f74490fa01900,48.47553,-123.09081,,2016-07-26T18:30:00Z,2018-02-14T22:41:03Z,2018-02-14T22:41:03Z,southern resident,
5a84bae5686f74490f0e1900,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bae5686f74490f0e1900,48.45998,-123.05077,"Friday Harbor, WA, US",2016-07-26T18:20:00Z,2018-02-14T22:40:37Z,2018-02-14T22:40:37Z,southern resident,
5a84badd686f74490fe61800,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84badd686f74490fe61800,48.4553,-123.0399,"Friday Harbor, WA, US",2016-07-26T18:10:00Z,2018-02-14T22:40:29Z,2018-02-14T22:40:29Z,southern resident,
5a84bada686f74490fd21800,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bada686f74490fd21800,48.45443,-123.03731,"Friday Harbor, WA, US",2016-07-26T18:00:00Z,2018-02-14T22:40:26Z,2018-02-14T22:40:26Z,southern resident,
5a84bb2f686f74490fa21a00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb2f686f74490fa21a00,48.51670333,-123.165555,"Friday Harbor, WA, US",2016-07-26T17:56:00Z,2018-02-14T22:41:51Z,2018-02-14T22:41:51Z,southern resident,j
5a84bb59686f74490f821b00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb59686f74490f821b00,48.573225,-123.18318,"Friday Harbor, WA, US",2016-07-22T21:55:00Z,2018-02-14T22:42:33Z,2018-02-14T22:42:33Z,southern resident,j
5a84bb73686f74490f101c00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb73686f74490f101c00,48.60269667,-123.2018417,"Friday Harbor, WA, US",2016-07-22T21:25:00Z,2018-02-14T22:42:59Z,2018-02-14T22:42:59Z,southern resident,j
5a84bb69686f74490fdc1b00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb69686f74490fdc1b00,48.58820333,-123.2053617,"Friday Harbor, WA, US",2016-07-22T20:55:00Z,2018-02-14T22:42:49Z,2018-02-14T22:42:49Z,southern resident,j
5a84bb1b686f74490f381a00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb1b686f74490f381a00,48.48931167,-123.1261233,"Friday Harbor, WA, US",2016-07-22T19:55:00Z,2018-02-14T22:41:31Z,2018-02-14T22:41:31Z,southern resident,j
5a84bb04686f74490fb61900,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb04686f74490fb61900,48.47695,-123.1017433,"Friday Harbor, WA, US",2016-07-22T19:25:00Z,2018-02-14T22:41:08Z,2018-02-14T22:41:08Z,southern resident,j
5a84baf8686f74490f761900,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84baf8686f74490f761900,48.47247167,-123.0800567,"Friday Harbor, WA, US",2016-07-22T18:55:00Z,2018-02-14T22:40:56Z,2018-02-14T22:40:56Z,southern resident,j
5a84baf5686f74490f641900,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84baf5686f74490f641900,48.47,-123.09,,2016-07-22T18:37:00Z,2018-02-14T22:40:53Z,2018-02-14T22:40:53Z,southern resident,
5a84bba7686f74490f2a1d00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bba7686f74490f2a1d00,48.787883,-123.047933,"Saturna, BC, CA",2016-07-22T18:15:00Z,2018-02-14T22:43:51Z,2018-02-14T22:43:51Z,offshore,
5a84bad5686f74490fba1800,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bad5686f74490fba1800,48.45301333,-123.0374317,,2016-07-22T17:55:00Z,2018-02-14T22:40:21Z,2018-02-14T22:40:21Z,southern resident,j
5a84bba5686f74490f201d00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bba5686f74490f201d00,48.7865,-123.043417,,2016-07-22T17:30:00Z,2018-02-14T22:43:49Z,2018-02-14T22:43:49Z,offshore,
5a84bbb1686f74490f641d00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bbb1686f74490f641d00,48.89655,-123.27455,"Mayne Island, BC, CA",2016-07-22T00:08:00Z,2018-02-14T22:44:01Z,2018-02-14T22:44:01Z,offshore,
5a84bb53686f74490f661b00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb53686f74490f661b00,48.57026667,-123.17897,"Friday Harbor, WA, US",2016-07-21T23:25:00Z,2018-02-14T22:42:28Z,2018-02-14T22:42:28Z,southern resident,"j, l"
5a84bb52686f74490f5c1b00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb52686f74490f5c1b00,48.56914833,-123.1854483,"Friday Harbor, WA, US",2016-07-21T22:55:00Z,2018-02-14T22:42:26Z,2018-02-14T22:42:26Z,southern resident,"j, l"
5a84bb65686f74490fc21b00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb65686f74490fc21b00,48.58356167,-123.2027067,"Friday Harbor, WA, US",2016-07-21T22:25:00Z,2018-02-14T22:42:45Z,2018-02-14T22:42:45Z,southern resident,"j, l"
5a84bb9b686f74490fec1c00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb9b686f74490fec1c00,48.761217,-123.306767,"Pender Island, BC, CA",2016-07-21T22:00:00Z,2018-02-14T22:43:39Z,2018-02-14T22:43:39Z,offshore,
5a84bb7b686f74490f3c1c00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb7b686f74490f3c1c00,48.63300167,-123.21876,,2016-07-21T21:55:00Z,2018-02-14T22:43:07Z,2018-02-14T22:43:07Z,southern resident,j
5a84bb8e686f74490fa41c00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb8e686f74490fa41c00,48.70053667,-123.25172,"Friday Harbor, WA, US",2016-07-21T21:25:00Z,2018-02-14T22:43:26Z,2018-02-14T22:43:26Z,southern resident,j
5a84bb85686f74490f701c00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb85686f74490f701c00,48.66284167,-123.22162,"Friday Harbor, WA, US",2016-07-21T20:55:00Z,2018-02-14T22:43:17Z,2018-02-14T22:43:17Z,southern resident,j
5a84bb77686f74490f241c00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb77686f74490f241c00,48.61330167,-123.2030967,,2016-07-21T20:26:00Z,2018-02-14T22:43:03Z,2018-02-14T22:43:03Z,southern resident,j
5a84bb61686f74490fae1b00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb61686f74490fae1b00,48.5813,-123.1976,"Friday Harbor, WA, US",2016-07-21T19:56:00Z,2018-02-14T22:42:41Z,2018-02-14T22:42:41Z,southern resident,j
5a84bb59686f74490f841b00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb59686f74490f841b00,48.57369167,-123.1718167,"Friday Harbor, WA, US",2016-07-21T19:31:00Z,2018-02-14T22:42:33Z,2018-02-14T22:42:33Z,southern resident,j
5a84bb57686f74490f781b00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb57686f74490f781b00,48.57254,-123.1811417,"Friday Harbor, WA, US",2016-07-21T18:56:00Z,2018-02-14T22:42:31Z,2018-02-14T22:42:31Z,southern resident,j
5a84bb3b686f74490fe41a00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb3b686f74490fe41a00,48.53032,-123.1729583,"Friday Harbor, WA, US",2016-07-21T18:26:00Z,2018-02-14T22:42:03Z,2018-02-14T22:42:03Z,southern resident,j
5a84bab0686f74490fee1700,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bab0686f74490fee1700,48.36,-123.14,"Juan de Fuca, BC, CA",2016-07-21T17:57:00Z,2018-02-14T22:39:44Z,2018-02-14T22:39:44Z,southern resident,l
5a84bb30686f74490fa81a00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb30686f74490fa81a00,48.51703667,-123.1614717,,2016-07-21T17:55:00Z,2018-02-14T22:41:52Z,2018-02-14T22:41:52Z,southern resident,j
5a84bb39686f74490fd61a00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb39686f74490fd61a00,48.52536,-123.165195,"Friday Harbor, WA, US",2016-07-21T17:25:00Z,2018-02-14T22:42:01Z,2018-02-14T22:42:01Z,southern resident,j
5a84bb3d686f74490fec1a00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb3d686f74490fec1a00,48.53465,-123.17311,,2016-07-21T01:41:00Z,2018-02-14T22:42:05Z,2018-02-14T22:42:05Z,southern resident,l
5a84bb3b686f74490fe21a00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb3b686f74490fe21a00,48.5282,-123.17511,"Friday Harbor, WA, US",2016-07-21T01:31:00Z,2018-02-14T22:42:03Z,2018-02-14T22:42:03Z,southern resident,l
5a84bb36686f74490fca1a00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb36686f74490fca1a00,48.52357,-123.18831,"Friday Harbor, WA, US",2016-07-21T01:21:00Z,2018-02-14T22:41:58Z,2018-02-14T22:41:58Z,southern resident,l
5a84bb35686f74490fc01a00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb35686f74490fc01a00,48.52205,-123.18289,"Friday Harbor, WA, US",2016-07-21T01:11:00Z,2018-02-14T22:41:57Z,2018-02-14T22:41:57Z,southern resident,l
5a84bb33686f74490fb81a00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb33686f74490fb81a00,48.52105,-123.18517,"Friday Harbor, WA, US",2016-07-21T01:01:00Z,2018-02-14T22:41:55Z,2018-02-14T22:41:55Z,southern resident,l
5a84bb3a686f74490fde1a00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb3a686f74490fde1a00,48.52708,-123.183,"Friday Harbor, WA, US",2016-07-21T00:51:00Z,2018-02-14T22:42:02Z,2018-02-14T22:42:02Z,southern resident,l
5a84bb05686f74490fbe1900,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb05686f74490fbe1900,48.477175,-123.1053983,,2016-07-20T23:25:00Z,2018-02-14T22:41:09Z,2018-02-14T22:41:09Z,southern resident,l
5a84bac6686f74490f661800,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bac6686f74490f661800,48.42924667,-123.0711967,"Friday Harbor, WA, US",2016-07-20T22:55:00Z,2018-02-14T22:40:06Z,2018-02-14T22:40:06Z,southern resident,l
5a84babc686f74490f2e1800,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84babc686f74490f2e1800,48.393915,-123.0444333,"Friday Harbor, WA, US",2016-07-20T22:25:00Z,2018-02-14T22:39:56Z,2018-02-14T22:39:56Z,southern resident,l
5a84bab9686f74490f1e1800,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bab9686f74490f1e1800,48.38658333,-123.0503983,"Friday Harbor, WA, US",2016-07-20T21:55:00Z,2018-02-14T22:39:53Z,2018-02-14T22:39:53Z,southern resident,l
5a84badc686f74490fe01800,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84badc686f74490fe01800,48.45495333,-123.041995,"Friday Harbor, WA, US",2016-07-20T21:27:00Z,2018-02-14T22:40:28Z,2018-02-14T22:40:28Z,southern resident,l
5a84bae0686f74490ff61800,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bae0686f74490ff61800,48.456855,-123.0462517,"Friday Harbor, WA, US",2016-07-20T20:55:00Z,2018-02-14T22:40:32Z,2018-02-14T22:40:32Z,southern resident,l
5a84badb686f74490fda1800,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84badb686f74490fda1800,48.45477167,-123.0409767,"Friday Harbor, WA, US",2016-07-20T20:25:00Z,2018-02-14T22:40:27Z,2018-02-14T22:40:27Z,southern resident,l
5a84badf686f74490fee1800,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84badf686f74490fee1800,48.45583667,-123.0484717,,2016-07-20T19:56:00Z,2018-02-14T22:40:31Z,2018-02-14T22:40:31Z,southern resident,l
5a84bade686f74490fea1800,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bade686f74490fea1800,48.45537333,-123.04464,"Friday Harbor, WA, US",2016-07-20T19:25:00Z,2018-02-14T22:40:30Z,2018-02-14T22:40:30Z,southern resident,l
5a84bade686f74490fec1800,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bade686f74490fec1800,48.4555,-123.04747,,2016-07-20T19:09:00Z,2018-02-14T22:40:30Z,2018-02-14T22:40:30Z,southern resident,l
5a84bada686f74490fd61800,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bada686f74490fd61800,48.45451,-123.0363,,2016-07-20T18:59:00Z,2018-02-14T22:40:26Z,2018-02-14T22:40:26Z,southern resident,l
5a84bad6686f74490fbc1800,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bad6686f74490fbc1800,48.45314333,-123.0426617,"Friday Harbor, WA, US",2016-07-20T18:55:00Z,2018-02-14T22:40:22Z,2018-02-14T22:40:22Z,southern resident,l
5a84bad5686f74490fb81800,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bad5686f74490fb81800,48.45284,-123.02975,"Friday Harbor, WA, US",2016-07-20T18:49:00Z,2018-02-14T22:40:21Z,2018-02-14T22:40:21Z,southern resident,l
5a84badd686f74490fe21800,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84badd686f74490fe21800,48.46,-123.02,"Friday Harbor, WA, US",2016-07-20T18:47:00Z,2018-02-14T22:40:29Z,2018-02-14T22:40:29Z,southern resident,l
5a84badd686f74490fe41800,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84badd686f74490fe41800,48.45507167,-123.0278383,"Friday Harbor, WA, US",2016-07-20T18:25:00Z,2018-02-14T22:40:29Z,2018-02-14T22:40:29Z,southern resident,l
5a84bae0686f74490ff41800,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bae0686f74490ff41800,48.45665333,-123.043845,"Friday Harbor, WA, US",2016-07-20T17:55:00Z,2018-02-14T22:40:32Z,2018-02-14T22:40:32Z,southern resident,l
5a84babe686f74490f381800,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84babe686f74490f381800,48.406417,-123.0848,,2016-07-19T23:10:00Z,2018-02-14T22:39:58Z,2018-02-14T22:39:58Z,southern resident,j
5a84babf686f74490f401800,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84babf686f74490f401800,48.41292167,-123.09947,,2016-07-19T22:55:00Z,2018-02-14T22:39:59Z,2018-02-14T22:39:59Z,southern resident,j
5a84bac6686f74490f641800,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bac6686f74490f641800,48.42615333,-123.08077,"Friday Harbor, WA, US",2016-07-19T22:26:00Z,2018-02-14T22:40:06Z,2018-02-14T22:40:06Z,southern resident,j
5a84baca686f74490f781800,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84baca686f74490f781800,48.43672833,-123.0893883,"Friday Harbor, WA, US",2016-07-19T21:55:00Z,2018-02-14T22:40:10Z,2018-02-14T22:40:10Z,southern resident,"j, l"
5a84bad1686f74490fa21800,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bad1686f74490fa21800,48.44963167,-123.0791233,"Friday Harbor, WA, US",2016-07-19T21:27:00Z,2018-02-14T22:40:17Z,2018-02-14T22:40:17Z,southern resident,j
5a84badf686f74490ff21800,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84badf686f74490ff21800,48.45623833,-123.1007533,"Friday Harbor, WA, US",2016-07-19T20:55:00Z,2018-02-14T22:40:31Z,2018-02-14T22:40:31Z,southern resident,l
5a84bafd686f74490f941900,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bafd686f74490f941900,48.47484833,-123.0870833,"Friday Harbor, WA, US",2016-07-19T20:25:00Z,2018-02-14T22:41:01Z,2018-02-14T22:41:01Z,southern resident,"j, l"
5a84bad8686f74490fca1800,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bad8686f74490fca1800,48.45372333,-123.056095,,2016-07-19T19:55:00Z,2018-02-14T22:40:24Z,2018-02-14T22:40:24Z,southern resident,"j, l"
5a84bac7686f74490f6c1800,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bac7686f74490f6c1800,48.43377667,-123.0355967,"Friday Harbor, WA, US",2016-07-19T19:25:00Z,2018-02-14T22:40:07Z,2018-02-14T22:40:07Z,southern resident,"j, l"
5a84bacf686f74490f981800,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bacf686f74490f981800,48.44826,-123.08408,,2016-07-19T19:05:00Z,2018-02-14T22:40:15Z,2018-02-14T22:40:15Z,southern resident,l
5a84bac0686f74490f421800,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bac0686f74490f421800,48.41304833,-123.047195,,2016-07-19T18:55:00Z,2018-02-14T22:40:00Z,2018-02-14T22:40:00Z,southern resident,"j, l"
5a84bad0686f74490f9e1800,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bad0686f74490f9e1800,48.44923,-123.06764,"Friday Harbor, WA, US",2016-07-19T18:55:00Z,2018-02-14T22:40:16Z,2018-02-14T22:40:16Z,southern resident,l
5a84bad8686f74490fc61800,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bad8686f74490fc61800,48.45338,-123.06525,"Friday Harbor, WA, US",2016-07-19T18:45:00Z,2018-02-14T22:40:24Z,2018-02-14T22:40:24Z,southern resident,l
5a84bac7686f74490f681800,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bac7686f74490f681800,48.43051,-123.06767,,2016-07-19T18:36:00Z,2018-02-14T22:40:07Z,2018-02-14T22:40:07Z,southern resident,l
5a84bac4686f74490f5a1800,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bac4686f74490f5a1800,48.42029,-123.04507,"Friday Harbor, WA, US",2016-07-19T18:26:00Z,2018-02-14T22:40:04Z,2018-02-14T22:40:04Z,southern resident,l
5a84bad3686f74490fae1800,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bad3686f74490fae1800,48.450595,-123.0616867,"Friday Harbor, WA, US",2016-07-19T18:25:00Z,2018-02-14T22:40:19Z,2018-02-14T22:40:19Z,southern resident,l
5a84bac2686f74490f501800,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bac2686f74490f501800,48.41804,-123.04953,,2016-07-19T18:16:00Z,2018-02-14T22:40:02Z,2018-02-14T22:40:02Z,southern resident,l
5a84bac1686f74490f481800,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bac1686f74490f481800,48.4152,-123.06029,"Friday Harbor, WA, US",2016-07-19T18:06:00Z,2018-02-14T22:40:01Z,2018-02-14T22:40:01Z,southern resident,l
5a84babd686f74490f341800,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84babd686f74490f341800,48.40435,-123.10775,"Friday Harbor, WA, US",2016-07-19T18:00:00Z,2018-02-14T22:39:57Z,2018-02-14T22:39:57Z,southern resident,j
5a84bac0686f74490f441800,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bac0686f74490f441800,48.41315,-123.07898,"Friday Harbor, WA, US",2016-07-19T17:56:00Z,2018-02-14T22:40:00Z,2018-02-14T22:40:00Z,southern resident,l
5a84baf8686f74490f741900,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84baf8686f74490f741900,48.47213167,-123.0887033,"Friday Harbor, WA, US",2016-07-19T17:55:00Z,2018-02-14T22:40:56Z,2018-02-14T22:40:56Z,southern resident,"j, l"
5a84bac3686f74490f541800,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bac3686f74490f541800,48.42,-123.09,"Friday Harbor, WA, US",2016-07-19T17:54:00Z,2018-02-14T22:40:03Z,2018-02-14T22:40:03Z,southern resident,l
5a84bb19686f74490f2a1a00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb19686f74490f2a1a00,48.48781,-123.1348467,"Friday Harbor, WA, US",2016-07-19T17:25:00Z,2018-02-14T22:41:29Z,2018-02-14T22:41:29Z,southern resident,l
5a84bb9b686f74490fea1c00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb9b686f74490fea1c00,48.761217,-123.306767,"Pender Island, BC, CA",2016-07-18T21:00:00Z,2018-02-14T22:43:39Z,2018-02-14T22:43:39Z,offshore,
5a84bbac686f74490f461d00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bbac686f74490f461d00,48.858233,-123.347567,"Mayne Island, BC, CA",2016-07-18T20:55:00Z,2018-02-14T22:43:56Z,2018-02-14T22:43:56Z,southern resident,j
5a84bb34686f74490fbc1a00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb34686f74490fbc1a00,48.52149,-123.16312,"Friday Harbor, WA, US",2016-07-18T18:52:00Z,2018-02-14T22:41:56Z,2018-02-14T22:41:56Z,southern resident,l
5a84bb32686f74490fb41a00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb32686f74490fb41a00,48.51879,-123.16225,"Friday Harbor, WA, US",2016-07-18T18:42:00Z,2018-02-14T22:41:54Z,2018-02-14T22:41:54Z,southern resident,l
5a84bb4d686f74490f461b00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb4d686f74490f461b00,48.56734,-123.1916,"Friday Harbor, WA, US",2016-07-18T18:32:00Z,2018-02-14T22:42:21Z,2018-02-14T22:42:21Z,southern resident,l
5a84bb49686f74490f2e1b00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb49686f74490f2e1b00,48.56251,-123.18469,,2016-07-18T18:22:00Z,2018-02-14T22:42:17Z,2018-02-14T22:42:17Z,southern resident,l
5a84bb2f686f74490fa41a00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb2f686f74490fa41a00,48.52,-123.17,"Friday Harbor, WA, US",2016-07-18T18:12:00Z,2018-02-14T22:41:51Z,2018-02-14T22:41:51Z,southern resident,l
5a84bb43686f74490f0e1b00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb43686f74490f0e1b00,48.54886,-123.17751,"Friday Harbor, WA, US",2016-07-18T18:12:00Z,2018-02-14T22:42:11Z,2018-02-14T22:42:11Z,southern resident,l
5a84bb63686f74490fbc1b00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb63686f74490fbc1b00,48.58255,-123.189417,"Friday Harbor, WA, US",2016-07-18T17:48:00Z,2018-02-14T22:42:43Z,2018-02-14T22:42:43Z,southern resident,j
5a84bbb3686f74490f6a1d00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bbb3686f74490f6a1d00,48.94,-123.046167,,2016-07-17T22:05:00Z,2018-02-14T22:44:03Z,2018-02-14T22:44:03Z,southern resident,
5a84bac9686f74490f761800,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bac9686f74490f761800,48.43607,-123.06554,"Friday Harbor, WA, US",2016-07-17T19:02:00Z,2018-02-14T22:40:09Z,2018-02-14T22:40:09Z,offshore,
5a84bad3686f74490fac1800,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bad3686f74490fac1800,48.45038,-123.06305,"Friday Harbor, WA, US",2016-07-17T18:52:00Z,2018-02-14T22:40:19Z,2018-02-14T22:40:19Z,offshore,
5a84bb07686f74490fc81900,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb07686f74490fc81900,48.47802,-123.09506,"Friday Harbor, WA, US",2016-07-17T18:42:00Z,2018-02-14T22:41:11Z,2018-02-14T22:41:11Z,offshore,
5a84bb06686f74490fc21900,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb06686f74490fc21900,48.47763,-123.09689,"Friday Harbor, WA, US",2016-07-17T18:32:00Z,2018-02-14T22:41:10Z,2018-02-14T22:41:10Z,offshore,
5a84bb00686f74490fa41900,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bb00686f74490fa41900,48.47585,-123.0923,"Friday Harbor, WA, US",2016-07-17T18:22:00Z,2018-02-14T22:41:04Z,2018-02-14T22:41:04Z,offshore,
5a84bae7686f74490f181900,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bae7686f74490f181900,48.46221,-123.06114,"Friday Harbor, WA, US",2016-07-17T18:13:00Z,2018-02-14T22:40:39Z,2018-02-14T22:40:39Z,offshore,
5a84bbaf686f74490f561d00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bbaf686f74490f561d00,48.861,-123.312,"Mayne Island, BC, CA",2016-07-17T16:52:00Z,2018-02-14T22:43:59Z,2018-02-14T22:43:59Z,southern resident,
5a84bba7686f74490f2e1d00,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84bba7686f74490f2e1d00,48.789317,-123.050267,"Saturna, BC, CA",2016-07-16T21:40:00Z,2018-02-14T22:43:51Z,2018-02-14T22:43:51Z,offshore,
5a84baff686f74490f9e1900,orca,,Imported by The Whale Museum.,http://hotline.whalemuseum.org/sightings/5a84baff686f74490f9e1900,48.475515,-123.117215,"Friday Harbor, WA, US",2016-07-16T21:25:00Z,2018-02-14T22:41:03Z,2018-02-14T22:41:03Z,southern resident,"j, l"
